time,Open MSFT,High MSFT,Low MSFT,Close MSFT,Volume MSFT,Open GOOG,High GOOG,Low GOOG,Close GOOG,Volume GOOG,Open GOLD,High GOLD,Low GOLD,Close GOLD,Volume GOLD,Open SP500,High SP500,Low SP500,Close SP500,Volume SP500,Open DJI30,High DJI30,Low DJI30,Close DJI30,Volume DJI30,Open AAPL,High AAPL,Low AAPL,Close AAPL,Volume AAPL,Open EUR/USD,High EUR/USD,Low EUR/USD,Close EUR/USD,Open USD/CAD,High USD/CAD,Low USD/CAD,Close USD/CAD,Open USD/AUD,High USD/AUD,Low USD/AUD,Close USD/AUD,Open USD/CNY,High USD/CNY,Low USD/CNY,Close USD/CNY,Open USD/GBP,High USD/GBP,Low USD/GBP,Close USD/GBP,Open AMZN,High AMZN,Low AMZN,Close AMZN,Volume AMZN,Open CAC40,High CAC40,Low CAC40,Close CAC40,Volume CAC40,Open DAX30,High DAX30,Low DAX30,Close DAX30,Volume DAX30,Open RUSSEL2000,High RUSSEL2000,Low RUSSEL2000,Close RUSSEL2000,Volume RUSSEL2000,Open EUROSTOCK50,High EUROSTOCK50,Low EUROSTOCK50,Close EUROSTOCK50,Volume EUROSTOCK50,Open INTEL,High INTEL,Low INTEL,Close INTEL,Volume INTEL
2020-02-04,177.1400,180.6400,176.3100,180.1200,36433339,1457.0700,1469.5000,1426.3000,1447.0700,3932954,18.0100,18.1500,17.6300,18.0200,15578565,2491.9810,2499.1196,2491.1046,2492.4359,357099,28696.7402,28904.8809,28696.7402,28807.6309,332750000,315.3100,319.6400,313.6345,318.8500,34154134,1.1059,1.1064,1.1031,1.1044,1.3289,1.3302,1.3259,1.3276,1.4943,1.4970,1.4829,1.4834,7.0175,7.0180,6.9888,6.9984,0.7694,0.7726,0.7666,0.7673,2029.8800,2059.8000,2015.3700,2049.6700,5289338,5863.3599,5935.0498,5862.8198,5935.0498,85595000,13135.6104,13282.6299,13131.0703,13281.7402,80887400,1086.6735,1088.7754,1073.3891,1084.1636,783054,3670.9800,3732.2800,3670.9800,3732.2800,45379700,48.4400,49.3100,47.9200,49.0300,54241
2020-02-03,170.4300,174.5000,170.4000,174.3800,30149052,1462.0000,1490.0000,1458.9900,1485.9400,3055216,18.3700,18.4500,18.0900,18.2800,11758482,2490.4084,2504.8159,2486.7689,2491.9810,165382,28319.6504,28630.3906,28319.6504,28399.8105,307910000,304.3000,313.4900,302.2200,308.6600,43496401,1.1084,1.1091,1.1035,1.1059,1.3237,1.3304,1.3228,1.3291,1.4955,1.4959,1.4907,1.4946,6.9896,7.0255,6.9881,7.0215,0.7588,0.7702,0.7584,0.7694,2010.6000,2048.5000,2000.2500,2004.2000,5899094,5822.0400,5857.3999,5804.1401,5832.5098,75677800,13033.1699,13077.5703,12987.5303,13045.1904,81389100,1092.7159,1092.8553,1084.5062,1086.6735,606379,3646.8601,3673.2800,3641.8401,3661.2700,32500600,48.1600,48.7100,47.4200,47.7900,85233
2020-01-31,172.2100,172.4000,169.5800,170.2300,36142690,1468.9000,1470.1300,1428.5300,1434.2300,2417214,18.4800,18.7400,18.4200,18.5200,10999500,2496.2231,2504.0082,2487.3640,2490.4084,171897,28813.0391,28813.0391,28169.5293,28256.0293,403890000,320.9300,322.6800,308.2900,309.5100,49897096,1.1032,1.1096,1.1015,1.1092,1.3206,1.3253,1.3192,1.3235,1.4880,1.4962,1.4855,1.4941,,,,,0.7639,0.7645,0.7570,0.7575,2051.4700,2055.7200,2002.2700,2008.7200,15567283,5891.7100,5894.6899,5799.0400,5806.3398,101862600,13196.7998,13208.4697,12973.7002,12981.9697,106903800,1101.6989,1103.1964,1090.9187,1092.7159,378586,3697.6699,3705.3301,3639.4399,3640.9099,49702300,48.7400,48.7400,47.5900,47.6600,60757
2020-01-30,174.0500,174.0500,170.7900,172.7800,51597470,1439.9600,1457.2800,1436.4000,1455.8400,1339421,18.4200,18.6500,18.2505,18.4400,13837641,2509.7736,2512.9194,2494.6860,2496.2231,157836,28640.1602,28879.7109,28489.7598,28859.4395,326850000,320.5435,324.0900,318.7500,323.8700,31685808,1.1010,1.1039,1.1005,1.1031,1.3199,1.3227,1.3186,1.3206,1.4810,1.4921,1.4799,1.4882,,,,,0.7684,0.7706,0.7628,0.7640,1858.0000,1872.8700,1850.6100,1870.6800,6327438,5886.0200,5904.0801,5846.4502,5871.7700,89992200,13186.4902,13262.1797,13118.9697,13157.1201,100706100,1101.4793,1108.6227,1098.3384,1101.6989,669024,3717.9299,3717.9299,3676.6599,3690.7800,42455300,47.8800,48.9400,47.3600,48.8600,64957
2020-01-29,167.8400,168.7500,165.6900,168.0400,35127771,1458.8000,1465.4300,1446.7400,1458.6300,1078667,18.0900,18.4000,17.9300,18.3700,8479499,2509.0041,2527.1013,2493.8112,2509.7736,684405,28820.5293,28944.2402,28728.1895,28734.4492,302290000,324.4500,327.8500,321.3800,324.3400,54149928,1.1022,1.1028,1.0991,1.1009,1.3160,1.3210,1.3154,1.3200,1.4790,1.4843,1.4751,1.4816,,,,,0.7677,0.7698,0.7675,0.7683,1864.0000,1874.7500,1855.0200,1858.0000,2101390,5921.9702,5969.7300,5916.2300,5954.8901,74107000,13316.4199,13371.2998,13296.0303,13345.0000,67876800,1096.0078,1102.3413,1095.5552,1101.4793,267388,3717.6399,3743.2600,3715.7400,3736.3601,36474700,48.8200,49.4900,48.1200,48.2100,58548
2020-01-28,163.7800,165.7550,163.0730,165.4600,24899940,1443.0000,1456.0000,1432.4700,1452.5600,1577422,18.4000,18.5000,17.8500,18.0000,16122601,2501.7749,2520.1440,2498.6293,2509.0041,820186,28594.2793,28823.2305,28575.7500,28722.8496,330140000,312.6000,318.4000,312.1900,317.6900,40558486,1.1018,1.1025,1.0996,1.1022,1.3192,1.3206,1.3150,1.3158,1.4789,1.4840,1.4777,1.4793,,,,,0.7656,0.7706,0.7653,0.7675,1840.5000,1858.1100,1830.0200,1853.2500,2808040,5886.8101,5933.7202,5857.2300,5925.8198,84491600,13274.0098,13327.1201,13163.3604,13323.6904,91825300,1089.5625,1098.0971,1086.3653,1096.0078,30985,3684.6899,3722.7100,3671.7400,3719.2200,37478400,49.4100,49.4100,48.4800,48.6200,46181
2020-01-27,161.1500,163.3750,160.2000,162.2800,32078067,1431.0000,1438.0700,1421.2000,1433.9000,1755201,19.0000,19.1700,18.4500,18.6200,21288125,2512.5783,2523.8524,2498.2623,2501.7749,614789,28542.4902,28671.7891,28440.4707,28535.8008,337270000,310.0600,311.7700,304.8800,308.9500,40485005,1.1030,1.1038,1.1008,1.1018,1.3149,1.3200,1.3145,1.3189,1.4664,1.4807,1.4664,1.4791,,,,,0.7648,0.7668,0.7631,0.7658,1820.0000,1841.0000,1815.3400,1828.3400,3528509,5924.0601,5942.8301,5851.0000,5863.0200,104036300,13374.9902,13399.4199,13195.2803,13204.7695,101409200,1088.9708,1093.1310,1087.3853,1089.5625,13042,3754.6299,3754.6299,3673.8000,3677.8401,44844200,49.1000,49.9322,47.1570,48.9400,51154
2020-01-24,167.5100,167.5300,164.4500,165.0400,24918117,1493.5900,1495.4900,1465.2500,1466.7100,1784644,18.4500,18.7500,18.3500,18.7100,14745479,2511.5721,2518.7646,2507.3101,2512.5783,500811,29230.3906,29288.7891,28843.3105,28989.7305,380010000,320.2500,323.3300,317.5188,318.3100,36634380,1.1055,1.1062,1.1019,1.1025,1.3126,1.3153,1.3117,1.3142,1.4610,1.4665,1.4581,1.4640,6.9170,6.9170,6.9039,6.9119,0.7621,0.7660,0.7603,0.7650,1891.3700,1894.9900,1847.4400,1861.6400,3766181,6019.6001,6064.5498,6016.7700,6024.2598,82330600,13512.8398,13604.8496,13510.7900,13576.6797,87986400,1089.2103,1093.7837,1080.2424,1088.9708,796338,3744.7500,3795.3301,3744.7500,3779.1599,31726500,51.5000,51.5000,49.7118,50.1000,57662
2020-01-23,166.1900,166.8000,165.2700,166.7200,19680766,1487.6400,1495.5200,1482.1000,1486.6500,1351354,18.2100,18.6800,18.1800,18.4300,13180989,2518.7778,2518.8963,2509.4272,2511.5721,710140,29111.0195,29190.4707,28966.9805,29160.0898,307060000,317.9200,319.5600,315.6500,319.2300,26117993,1.1093,1.1109,1.1035,1.1055,1.3135,1.3172,1.3120,1.3123,1.4609,1.4640,1.4535,1.4615,6.9087,6.9426,6.9087,6.9426,0.7611,0.7637,0.7604,0.7620,1885.1100,1889.9700,1872.7600,1884.5800,2484613,5992.4702,6024.3198,5961.8701,5971.7900,90037200,13455.9004,13486.1396,13382.2305,13388.4199,90749900,1085.2397,1089.7230,1082.3273,1089.2103,2794,3764.1001,3770.0100,3734.0601,3736.8501,33330600,51.6800,51.6800,50.3500,51.2200,82848
2020-01-22,167.4000,167.4900,165.6800,165.7000,24138777,1491.0000,1503.2100,1484.9300,1485.9500,1610846,18.3400,18.4000,18.1650,18.2900,10563016,2514.8266,2527.9995,2501.1621,2518.7778,586868,29263.6309,29320.1992,29172.2598,29186.2695,283440000,318.5800,319.9900,317.3100,317.7000,25458115,1.1082,1.1099,1.1069,1.1092,1.3073,1.3153,1.3034,1.3135,1.4610,1.4645,1.4580,1.4613,6.9065,6.9171,6.8970,6.9066,0.7664,0.7672,0.7603,0.7611,1896.0900,1902.5000,1883.3400,1887.4600,3216257,6053.8501,6069.2598,6005.7700,6010.9800,69408800,13601.6504,13640.0596,13498.0303,13515.7500,73130700,1086.6867,1089.5921,1081.8878,1085.2397,995978,3792.0500,3802.6799,3765.4900,3769.7900,32477100,51.8700,52.2300,51.3600,51.6500,60252
2020-01-21,166.6800,168.1900,166.4300,166.5000,29223486,1479.1200,1491.8500,1471.2000,1484.4000,2008830,17.9600,18.3500,17.9300,18.3500,14613529,2503.7070,2538.2373,2498.5038,2514.8266,382770,29269.0508,29341.2109,29146.4707,29196.0391,320640000,317.1900,319.0200,316.0000,316.5700,27235039,1.1096,1.1118,1.1079,1.1082,1.3046,1.3080,1.3040,1.3073,1.4544,1.4612,1.4531,1.4612,6.8770,6.9088,6.8770,6.9058,0.7687,0.7696,0.7645,0.7665,1865.0000,1894.2700,1860.0000,1892.0000,3643771,6034.2402,6045.9902,5994.1699,6045.9902,63922800,13456.9004,13560.6797,13443.2500,13555.8701,64630900,1087.3142,1097.3521,1081.6640,1086.6867,737345,3786.2600,3789.1201,3760.3601,3789.1201,27585100,50.3800,51.9400,49.5500,51.6000,122791
2020-01-17,167.4200,167.4675,165.4300,167.1000,34371659,1462.9100,1481.3000,1458.2200,1480.3900,2396215,18.1300,18.2100,17.7600,17.9500,9787914,2508.9305,2512.3903,2491.0917,2503.7070,52611,29313.3105,29373.6191,29289.9102,29348.0996,321820000,316.2700,318.7400,315.0000,318.7300,34454117,1.1137,1.1143,1.1084,1.1088,1.3041,1.3075,1.3030,1.3063,1.4493,1.4551,1.4466,1.4546,6.8793,6.8793,6.8537,6.8598,0.7648,0.7688,0.7624,0.7684,1885.8900,1886.6400,1857.2500,1864.7200,3997340,6066.2900,6109.8101,6066.2900,6100.7202,79316600,13513.4805,13557.7803,13497.2998,13526.1299,86342800,1091.7111,1097.6337,1085.1314,1087.3142,613932,3780.5400,3813.8000,3780.5400,3808.2600,33003100,51.3300,51.3300,50.2700,50.4100,51165
2020-01-16,164.3500,166.2400,164.0300,166.1700,23865360,1447.4400,1451.9900,1440.9200,1451.7000,1173688,18.0000,18.1000,17.7400,18.0900,10175692,2490.5203,2518.4757,2486.2398,2508.9305,986730,29131.9492,29300.3203,29131.9492,29297.6406,252110000,313.5900,315.7000,312.0900,315.2400,27207254,1.1152,1.1173,1.1127,1.1137,1.3041,1.3056,1.3028,1.3040,1.4481,1.4514,1.4420,1.4496,6.8900,6.8920,6.8747,6.8815,0.7665,0.7676,0.7644,0.7648,1882.9900,1885.5900,1866.0200,1877.9400,2659493,6039.6201,6058.9702,6021.0298,6039.0298,76032900,13463.4600,13492.7402,13382.9805,13429.4297,39611800,1100.5090,1101.1473,1081.5725,1091.7111,248636,3770.9600,3785.6699,3758.5500,3774.1399,17583900,50.4600,50.9600,49.5240,50.9500,84069
2020-01-15,162.6200,163.9400,162.5700,163.1800,21417871,1430.2100,1441.3900,1430.2100,1439.2000,1282685,17.7500,17.9800,17.5600,17.9000,10443572,2482.3255,2507.0796,2478.6692,2490.5203,914327,28901.8008,29127.5898,28897.3496,29030.2207,260270000,311.8500,315.5000,309.5500,311.3400,30480882,1.1126,1.1163,1.1117,1.1152,1.3060,1.3078,1.3031,1.3041,1.4486,1.4537,1.4454,1.4484,6.8935,6.8981,6.8847,6.8909,0.7679,0.7700,0.7659,0.7665,1872.2500,1878.8600,1855.0900,1862.0200,2896592,6042.7202,6053.0098,6011.2798,6032.6099,79851500,13444.9502,13458.9102,13388.4805,13432.2998,72046400,1095.4380,1108.3917,1089.7031,1100.5090,984731,3774.9299,3778.9399,3755.3000,3768.9600,33409000,49.6700,50.8400,49.2600,50.6000,98350
2020-01-14,163.3900,163.6000,161.7200,162.1300,23500783,1439.0100,1441.8000,1428.3700,1430.8800,1560453,17.3000,17.6000,17.2600,17.5600,10064380,2474.7826,2487.7959,2459.4626,2482.3255,789048,28895.5000,29054.1602,28872.2695,28939.6699,287440000,316.7000,317.5700,312.1700,312.6800,40653457,1.1135,1.1145,1.1103,1.1126,1.3056,1.3079,1.3043,1.3060,1.4485,1.4522,1.4470,1.4491,6.8774,6.8938,6.8671,6.8842,0.7697,0.7719,0.7673,0.7680,1885.8800,1887.1100,1858.5500,1869.4400,3446381,6037.4502,6046.1201,5980.0498,6040.8901,75439500,13439.2002,13487.9004,13362.2002,13456.4902,74555400,1086.2230,1096.5509,1085.0662,1095.4380,887512,3779.3501,3783.7600,3745.4700,3774.8799,33071500,50.5800,50.6700,49.7000,49.7700,75323
2020-01-13,161.7600,163.3100,161.2600,163.2800,18666414,1436.1300,1440.5200,1426.0200,1439.2300,1378286,17.7700,17.7834,17.4300,17.4500,8410207,2480.3440,2488.7710,2472.1919,2474.7826,180819,28869.0098,28909.9102,28819.4297,28907.0508,249830000,311.6400,317.0700,311.1500,316.9600,30028742,1.1117,1.1147,1.1111,1.1135,1.3055,1.3068,1.3030,1.3053,1.4494,1.4501,1.4446,1.4487,6.9119,6.9145,6.8885,6.8933,0.7671,0.7715,0.7666,0.7698,1891.3100,1898.0000,1880.8000,1891.3000,2753903,6040.9102,6058.6899,6018.3301,6036.1401,65192400,13521.8604,13529.2100,13404.7197,13451.5195,67208300,1085.2976,1091.9645,1084.2544,1086.2230,97429,3789.8701,3798.5801,3768.4500,3779.6799,27508600,49.3100,51.1100,49.0600,50.5800,107447
2020-01-10,162.8235,163.2200,161.1800,161.3400,20733946,1427.5600,1434.9300,1418.3500,1429.7300,1821566,17.6700,17.9600,17.6000,17.8500,8361621,2495.1823,2504.9339,2469.9714,2480.3440,297043,28977.5195,29009.0703,28789.0996,28823.7695,237830000,310.6000,312.6700,308.2500,310.3300,35217272,1.1106,1.1129,1.1084,1.1120,1.3059,1.3076,1.3025,1.3050,1.4586,1.4594,1.4465,1.4486,6.9311,6.9408,6.9193,6.9193,0.7651,0.7664,0.7637,0.7654,1905.3700,1906.9400,1880.0000,1883.1600,2856959,6056.7402,6057.8301,6028.2900,6037.1099,64393300,13533.4600,13548.2002,13483.3096,13483.3096,77941000,1088.8975,1090.8013,1076.5388,1085.2976,171702,3801.1201,3803.9099,3786.9299,3789.5200,27400900,49.2900,49.4700,48.7500,49.1100,80764
2020-01-09,161.8350,162.2150,161.0300,162.0900,21399951,1420.5700,1427.3300,1410.2700,1419.8300,1502664,17.6200,17.8000,17.4565,17.6000,11537786,2481.1345,2501.8419,2471.1125,2495.1823,958109,28851.9707,28988.0098,28844.3105,28956.9004,275060000,307.2350,310.4300,306.2000,309.6300,42621542,1.1110,1.1120,1.1092,1.1106,1.3037,1.3105,1.3022,1.3059,1.4562,1.4595,1.4530,1.4589,6.9377,6.9393,6.9221,6.9319,0.7632,0.7684,0.7620,0.7651,1909.8900,1917.8200,1895.8000,1901.0500,3174962,6066.7500,6071.6602,6034.1499,6042.5498,67961100,13474.7598,13523.3398,13456.7803,13495.0596,86965600,1092.0270,1096.4483,1087.9557,1088.8975,887654,3782.7700,3807.0901,3782.7700,3795.8799,33480100,49.9200,50.2276,49.2900,49.4100,68877
2020-01-08,158.9300,160.8000,157.9491,160.0900,27762026,1392.0800,1411.5800,1390.8400,1404.3200,1529177,18.5100,18.5100,17.7100,17.8200,14582169,2480.4581,2494.3028,2478.2084,2481.1345,5423,28556.1406,28866.1797,28522.5098,28745.0898,291750000,297.1600,304.4399,297.1560,303.1900,33090946,1.1147,1.1168,1.1100,1.1110,1.3003,1.3044,1.2972,1.3037,1.4555,1.4598,1.4520,1.4565,6.9535,6.9544,6.9376,6.9458,0.7622,0.7643,0.7593,0.7633,1898.0400,1911.0000,1886.4400,1891.9700,3511966,5986.8101,6031.0000,5972.7700,6031.0000,71431600,13140.4902,13334.0400,13106.2695,13320.1797,88178800,1095.1018,1098.9026,1083.7876,1092.0270,870117,3752.8701,3775.4299,3732.8999,3772.5601,34988400,48.8200,49.9200,48.4500,49.8200,98067
2020-01-07,159.3200,159.6700,157.3200,157.5800,21881740,1397.9400,1402.9900,1390.3800,1393.3400,1511693,18.3900,18.5300,18.1300,18.4700,12086768,2502.4885,2503.3113,2466.7727,2480.4581,566760,28639.1797,28685.5000,28565.2793,28583.6797,258900000,299.8400,300.9000,297.4800,298.3900,27877655,1.1196,1.1198,1.1132,1.1148,1.2964,1.3030,1.2952,1.2998,1.4407,1.4576,1.4407,1.4559,6.9679,6.9700,6.9321,6.9453,0.7590,0.7634,0.7570,0.7622,1904.5000,1913.8900,1892.0400,1906.8600,4134010,6033.2202,6065.7402,6000.0000,6012.3501,69593800,13199.5898,13283.8799,13166.4004,13226.8301,78282300,1093.8410,1099.5260,1088.3180,1095.1018,58350,3760.0901,3784.4199,3748.1299,3759.2500,29853300,48.4700,48.9100,48.0300,48.8800,49448
2020-01-06,157.0800,159.1000,156.5100,159.0300,20826702,1350.0000,1396.5000,1350.0000,1394.2100,1733149,18.9800,19.0100,18.3700,18.3900,14284872,2524.2012,2526.0900,2501.7079,2502.4885,306571,28465.5000,28708.0195,28418.6309,28703.3809,252760000,293.7900,299.9600,292.7500,299.8000,29644644,1.1160,1.1205,1.1155,1.1196,1.2987,1.2990,1.2955,1.2964,1.4411,1.4437,1.4368,1.4411,6.9676,6.9790,6.9676,6.9760,0.7651,0.7653,0.7588,0.7590,1860.0000,1903.6900,1860.0000,1902.8800,4065698,6001.2100,6017.9702,5955.2500,6013.5898,69063700,13085.4902,13143.1104,12948.1699,13126.9902,71778600,1096.6616,1102.9817,1092.8695,1093.8410,169636,3764.3401,3764.3401,3710.9399,3752.5200,28339400,47.7000,48.7300,47.3200,48.5200,58026
2020-01-03,158.3200,159.9450,158.0600,158.6200,21121681,1347.8600,1372.5000,1345.5400,1360.6600,1187006,18.9300,18.9600,18.4300,18.5700,13759255,2524.3355,2540.4951,2509.8628,2524.2012,52060,28553.3301,28716.3105,28500.3594,28634.8809,239590000,297.1500,300.5800,296.5000,297.4300,36633878,1.1171,1.1180,1.1123,1.1160,1.2983,1.3007,1.2957,1.2997,1.4309,1.4426,1.4305,1.4379,6.9636,6.9751,6.9636,6.9669,0.7612,0.7661,0.7598,0.7637,1864.5000,1886.2000,1864.5000,1874.9700,3766604,6007.9600,6044.1602,5994.5898,6044.1602,60488000,13266.3896,13282.7402,13120.7197,13219.1396,80793400,1099.1175,1105.3823,1093.1796,1096.6616,590793,3787.5701,3787.5701,3745.5400,3773.3701,30343400,48.1300,48.6800,47.8319,48.4400,85448
2020-01-02,158.7800,160.7300,158.3300,160.6200,22634546,1341.5500,1368.1400,1341.5500,1367.3700,1406731,18.7100,18.8050,18.3700,18.4900,7096791,2522.0351,2544.7088,2508.4580,2524.3355,249675,28638.9707,28872.8008,28627.7695,28868.8008,251820000,296.2400,300.6000,295.1900,300.3500,33911864,1.1215,1.1224,1.1162,1.1171,1.2985,1.3008,1.2966,1.2982,1.4267,1.4327,1.4241,1.4317,6.9654,6.9740,6.9601,6.9643,0.7546,0.7622,0.7538,0.7609,1875.0000,1898.0100,1864.1500,1898.0100,4035910,6016.6099,6062.9199,6011.2100,6041.5000,63958300,13233.7100,13425.0303,13225.1602,13385.9297,75341400,1102.8254,1103.2604,1096.7486,1099.1175,319424,,,,,,48.9300,48.9300,47.4800,48.5700,79115
2019-12-31,156.7700,157.7700,156.4500,157.7000,18393383,1330.1100,1338.0000,1329.0900,1337.0200,962468,18.7400,18.8300,18.5000,18.5900,9210917,2524.9970,2528.0464,2497.0465,2522.0351,797106,28414.6406,28547.3496,28376.4902,28538.4395,193340000,289.9300,293.6800,289.5200,293.6500,25247625,1.1199,1.1239,1.1197,1.1213,1.3061,1.3066,1.2948,1.2987,1.4289,1.4289,1.4217,1.4249,6.9789,6.9854,6.9584,6.9632,0.7622,0.7629,0.7528,0.7544,1842.0000,1853.2600,1832.2300,1847.8400,2510380,5970.5898,5987.2202,5958.2500,5978.0601,20670000,,,,,,1095.5313,1108.9034,1091.8564,1102.8254,283044,,,,,,48.9400,49.3700,48.5600,48.8300,67103
2019-12-30,158.9865,159.0200,156.7300,157.5900,16356720,1350.0000,1353.0000,1334.0200,1336.1400,1051323,18.4100,18.6750,18.3300,18.6100,9560855,2534.0750,2539.4143,2523.7593,2524.9970,555763,28654.7598,28664.6895,28428.9805,28462.1406,181600000,289.4600,292.6900,285.2200,291.5200,36059614,1.1179,1.1221,1.1176,1.1199,1.3073,1.3085,1.3046,1.3060,1.4321,1.4328,1.4271,1.4290,6.9925,6.9951,6.9798,6.9867,0.7645,0.7645,0.7604,0.7623,1874.0000,1884.0000,1840.6200,1846.8900,3677306,6028.9600,6037.7002,5982.2202,5982.2202,40318700,13301.4297,13316.6201,13244.1699,13249.0098,31427400,1095.6858,1098.4109,1095.0531,1095.5313,167963,3780.4399,3780.4399,3748.4700,3748.4700,18684000,48.7900,49.4200,48.4425,49.0000,71830
2019-12-27,159.4500,159.5500,158.2200,158.9600,18414352,1362.9900,1364.5300,1349.3100,1351.8900,1038718,18.3200,18.4800,18.1800,18.3700,9046972,2545.2386,2547.5694,2512.0703,2534.0750,788941,28675.3398,28701.6602,28608.9805,28645.2598,182280000,291.1200,293.9700,288.1200,289.8000,36592936,1.1096,1.1188,1.1095,1.1175,1.3111,1.3121,1.3060,1.3076,1.4398,1.4403,1.4307,1.4323,6.9979,7.0011,6.9909,6.9957,0.7693,0.7711,0.7623,0.7645,1882.9200,1901.4000,1866.0100,1869.8000,6188754,6039.9502,6065.0000,6027.7202,6037.3901,47289800,13338.3203,13381.4404,13311.5195,13337.1104,43758600,1091.4515,1102.4297,1091.0520,1095.6858,274030,3776.8201,3794.9299,3775.2600,3782.2700,24437900,49.0000,49.1000,48.3600,48.5500,58809
2019-12-26,157.5511,158.7300,157.4000,158.6700,14526927,1346.1700,1361.3300,1344.4700,1360.4000,667754,18.5000,18.5600,18.2000,18.3600,9372315,2541.1870,2560.4983,2523.0285,2545.2386,577298,28539.4609,28624.0996,28535.1504,28621.3906,155970000,284.8200,289.9800,284.7000,289.9100,23334004,1.1091,1.1109,1.1081,1.1095,1.3160,1.3163,1.3099,1.3110,1.4445,1.4445,1.4381,1.4404,6.9870,7.0028,6.9862,6.9965,0.7708,0.7718,0.7683,0.7691,1801.0100,1870.4600,1799.5000,1868.7700,6024608,,,,,,,,,,,1095.5375,1101.4554,1082.5441,1091.4515,728541,,,,,,48.7300,49.3700,48.6550,48.9000,104169
2019-12-24,157.4800,157.7100,157.1150,157.3800,8989150,1348.5000,1350.2600,1342.7800,1343.5600,347518,17.8000,18.3200,17.7600,18.3100,8173957,2544.8317,2547.1031,2540.9868,2541.1870,261606,28572.5703,28576.8008,28503.2109,28515.4492,86150000,284.6900,284.8900,282.9197,284.2700,12119714,1.1090,1.1094,1.1068,1.1088,1.3144,1.3168,1.3140,1.3162,1.4455,1.4464,1.4423,1.4434,7.0116,7.0140,7.0044,7.0071,0.7728,0.7739,0.7711,0.7725,1793.8100,1795.5700,1787.5800,1789.2100,881337,6027.1899,6033.9902,6025.6201,6029.5498,12440900,,,,,,1092.1978,1095.9555,1091.2368,1095.5375,915532,,,,,,48.5800,49.0300,48.3700,48.6800,46892
2019-12-23,158.1200,158.1200,157.2700,157.4100,17726283,1355.8700,1359.8000,1346.5100,1348.8400,883200,17.5800,17.8200,17.4800,17.7600,8634134,2535.6074,2551.4724,2529.3973,2544.8317,757622,28491.7793,28582.4902,28491.7793,28551.5293,223530000,280.5300,284.2500,280.3735,284.0000,24677883,1.1078,1.1096,1.1068,1.1090,1.3146,1.3177,1.3136,1.3144,1.4498,1.4501,1.4429,1.4458,7.0074,7.0141,7.0074,7.0128,0.7694,0.7748,0.7674,0.7728,1788.2600,1793.0000,1784.5100,1793.0000,2137493,6013.5601,6035.9502,6005.9600,6029.3701,46603900,13304.7695,13331.8604,13285.5498,13300.9805,56215400,1098.9000,1100.4362,1090.3357,1092.1978,283433,3775.0701,3778.9800,3767.8000,3776.6599,23064700,49.4600,49.5800,48.3700,48.4600,50762
2019-12-20,157.3500,158.4900,156.2900,157.4100,53599613,1363.3500,1363.6400,1349.0000,1349.5900,3316905,17.6500,17.7800,17.4100,17.4500,9077094,2528.0052,2557.2819,2527.6932,2535.6074,870588,28608.6406,28608.6406,28445.5996,28455.0898,603780000,282.2300,282.6500,278.5600,279.4400,69032743,1.1124,1.1125,1.1065,1.1077,1.3126,1.3181,1.3119,1.3146,1.4522,1.4526,1.4474,1.4482,7.0072,7.0157,7.0059,7.0059,0.7687,0.7702,0.7645,0.7689,1799.6200,1802.9700,1782.4500,1786.5000,5152460,5979.5298,6024.1699,5966.8799,6021.5298,151362500,13210.2598,13324.1104,13201.7998,13318.9004,170723200,1092.7306,1099.7454,1091.4913,1098.9000,881271,3740.7100,3776.5601,3738.2200,3776.5601,84848100,50.2500,50.5600,48.5600,49.2900,268830
2019-12-19,154.0000,155.7700,153.7500,155.7100,25813825,1351.8200,1358.1000,1348.9800,1356.0400,1470112,17.9300,18.0000,17.5500,17.7100,8379145,2549.7643,2551.0127,2510.3461,2528.0052,645905,28278.3105,28381.4805,28278.2402,28376.9609,262570000,279.5000,281.1800,278.9500,280.0200,24626947,1.1116,1.1144,1.1106,1.1124,1.3116,1.3138,1.3104,1.3125,1.4595,1.4599,1.4511,1.4525,7.0023,7.0104,6.9970,7.0104,0.7643,0.7694,0.7615,0.7688,1780.5000,1792.9900,1774.0600,1792.2800,2738320,5963.8701,5972.2798,5942.8799,5972.2798,72322800,13226.7002,13248.9805,13140.2197,13211.9600,84018200,1095.1918,1099.2978,1090.2369,1092.7306,822053,3741.5300,3747.3401,3722.5701,3739.1699,35609900,49.9000,50.7550,49.8183,50.2700,128823
2019-12-18,154.3000,155.4800,154.1800,154.3700,24132379,1356.6000,1360.4700,1351.0000,1352.6200,1657069,17.4900,17.9400,17.4100,17.9300,15938770,2543.6082,2554.4276,2535.3006,2549.7643,135455,28291.4395,28323.2500,28239.2793,28239.2793,289890000,279.8000,281.9000,279.1200,279.7400,29024687,1.1153,1.1153,1.1109,1.1115,1.3159,1.3176,1.3098,1.3113,1.4598,1.4619,1.4565,1.4599,6.9977,7.0080,6.9957,7.0031,0.7616,0.7656,0.7613,0.7643,1795.0200,1798.2000,1782.3600,1784.0300,3354137,5971.3999,5983.0200,5959.6001,5959.6001,80799300,13266.3496,13286.0000,13215.8799,13222.1602,71001000,1094.2231,1101.8096,1091.0186,1095.1918,855509,3744.0000,3755.8101,3739.0000,3739.0000,33479600,49.8000,50.2500,49.0801,49.5500,80435
